leftId,leftName,leftType,rightId,rightName,rightType,leftArea,rightArea,intersectionArea,normalizedFractionOfLeftInRight,fractionOfRightInLeft
63a0c5a2f6320e88cb02ec03,Colma,NEIGHBORHOOD,63a0c5b2f6320e88cb02ec3f,94014,ZIPCODE,"5,356,495","16,612,159","5,257,741",98.21%,31.65%
63a0c5a2f6320e88cb02ec03,Colma,NEIGHBORHOOD,63a0c5b2f6320e88cb02ec46,94080,ZIPCODE,"5,356,495","27,477,600","95,799",1.79%,0.35%
62ff047e9612f003262eafab,Colonial Heights,NEIGHBORHOOD,6390eb9d4d6bc53360853bf7,95820,ZIPCODE,"724,224","13,897,118","724,224",100.00%,5.21%
62ff047e9612f003262eafa9,Colonial Manor,NEIGHBORHOOD,6390eb9d4d6bc53360853be8,95826,ZIPCODE,"1,402,468","28,419,328","208,805",14.89%,0.73%
62ff047e9612f003262eafa9,Colonial Manor,NEIGHBORHOOD,6390eb9d4d6bc53360853bf7,95820,ZIPCODE,"1,402,468","13,897,118","1,193,663",85.11%,8.59%
62ff047e9612f003262eafb1,Colonial Village,NEIGHBORHOOD,6390eb9d4d6bc53360853bf7,95820,ZIPCODE,"868,249","13,897,118","868,247",100.00%,6.25%
63a0c5a0f6320e88cb02ebee,Cordes,NEIGHBORHOOD,63a0c5b0f6320e88cb02ec39,94002,ZIPCODE,"1,856,922","14,627,753","24,331",1.31%,0.17%
63a0c5a0f6320e88cb02ebee,Cordes,NEIGHBORHOOD,63a0c5b2f6320e88cb02ec45,94070,ZIPCODE,"1,856,922","15,851,010","1,832,592",98.69%,11.56%
63a0c586f6320e88cb02eb04,Corona Heights,NEIGHBORHOOD,63a0c58ef6320e88cb02eb5a,94114,ZIPCODE,"285,814","3,584,563","281,288",98.42%,7.85%
63a0c586f6320e88cb02eb04,Corona Heights,NEIGHBORHOOD,63a0c58ef6320e88cb02eb64,94117,ZIPCODE,"285,814","3,353,590","4,526",1.58%,0.13%
63a0c5a0f6320e88cb02ebe3,Costal,NEIGHBORHOOD,63a0c5b4f6320e88cb02ec4b,94015,ZIPCODE,"2,638,390","14,605,720","2,584,292",100.00%,17.69%
63a0c56bf6320e88cb02ea71,Country Club,NEIGHBORHOOD,63a0c57cf6320e88cb02eac5,94901,ZIPCODE,"1,570,543","34,871,510","1,570,543",100.00%,4.50%
63a0c5a2f6320e88cb02ebfe,Country Club Manor,NEIGHBORHOOD,63a0c5b2f6320e88cb02ec3e,94010,ZIPCODE,"1,877,458","41,406,904","1,877,458",100.00%,4.53%
63a0c587f6320e88cb02eb1d,Cow Hollow,NEIGHBORHOOD,63a0c58cf6320e88cb02eb52,94123,ZIPCODE,"389,091","2,896,713","388,545",100.00%,13.41%
62ff047e9612f003262eaf55,Creekside,NEIGHBORHOOD,6390eb9d4d6bc53360853bef,95835,ZIPCODE,"1,983,168","30,572,968","1,979,001",100.00%,6.47%
63a0c573f6320e88cb02eaac,Creekside,NEIGHBORHOOD,63a0c57df6320e88cb02ead3,94939,ZIPCODE,"530,358","6,595,204","527,814",100.00%,8.00%
63a0c594f6320e88cb02eb83,Crescent Park,NEIGHBORHOOD,63a0c5b2f6320e88cb02ec48,94303,ZIPCODE,"1,538,061","22,428,127","21,525",40.93%,0.10%
63a0c594f6320e88cb02eb83,Crescent Park,NEIGHBORHOOD,63a0c5b4f6320e88cb02ec4a,94025,ZIPCODE,"1,538,061","21,642,287","31,063",59.07%,0.14%
63a0c59ef6320e88cb02ebbf,Crestmoor,NEIGHBORHOOD,63a0c5b2f6320e88cb02ec44,94066,ZIPCODE,"2,878,470","15,704,860","2,862,846",100.00%,18.23%
63a0c582f6320e88cb02ead5,Crocker,NEIGHBORHOOD,63a0c58ef6320e88cb02eb59,94112,ZIPCODE,"1,599,704","8,657,906","24,183",1.51%,0.28%
63a0c582f6320e88cb02ead5,Crocker,NEIGHBORHOOD,63a0c5b2f6320e88cb02ec3f,94014,ZIPCODE,"1,599,704","16,612,159","1,575,521",98.49%,9.48%
63a0c587f6320e88cb02eb1e,Crocker Amazon,NEIGHBORHOOD,63a0c58ef6320e88cb02eb59,94112,ZIPCODE,"1,502,569","8,657,906","1,087,907",72.40%,12.57%
63a0c587f6320e88cb02eb1e,Crocker Amazon,NEIGHBORHOOD,63a0c58ef6320e88cb02eb61,94134,ZIPCODE,"1,502,569","6,737,539","276,559",18.41%,4.10%
63a0c587f6320e88cb02eb1e,Crocker Amazon,NEIGHBORHOOD,63a0c5b2f6320e88cb02ec3f,94014,ZIPCODE,"1,502,569","16,612,159","138,103",9.19%,0.83%
63a0c59cf6320e88cb02ebae,Crocker Park,NEIGHBORHOOD,63a0c5b2f6320e88cb02ec3d,94005,ZIPCODE,"1,099,266","12,263,781","1,099,266",100.00%,8.96%
62ff047e9612f003262eaf9c,Curtis Park,NEIGHBORHOOD,6390eb9d4d6bc53360853be0,95817,ZIPCODE,"2,670,462","5,717,629","253,068",9.51%,4.43%
62ff047e9612f003262eaf9c,Curtis Park,NEIGHBORHOOD,6390eb9d4d6bc53360853be1,95818,ZIPCODE,"2,670,462","9,782,290","2,407,921",90.49%,24.62%
62ff047e9612f003262eaf67,Del Paso Heights,NEIGHBORHOOD,6390eb9d4d6bc53360853bf2,95838,ZIPCODE,"1,651,709","23,915,436","1,651,709",100.00%,6.91%
62ff047e9612f003262eaf66,Del Paso Park,NEIGHBORHOOD,6390eb9c4d6bc53360853bcf,95660,ZIPCODE,"3,340,150","16,006,949","107,383",3.25%,0.67%
62ff047e9612f003262eaf66,Del Paso Park,NEIGHBORHOOD,6390eb9d4d6bc53360853be3,95821,ZIPCODE,"3,340,150","18,685,205","2,793,700",84.50%,14.95%
62ff047e9612f003262eaf66,Del Paso Park,NEIGHBORHOOD,6390eb9d4d6bc53360853bf2,95838,ZIPCODE,"3,340,150","23,915,436","64,184",1.94%,0.27%
62ff047e9612f003262eaf66,Del Paso Park,NEIGHBORHOOD,6390eb9d4d6bc53360853bf3,95841,ZIPCODE,"3,340,150","10,565,389","340,697",10.31%,3.22%
62ff047e9612f003262eafb4,Depot Park,NEIGHBORHOOD,6390eb9d4d6bc53360853bfc,95828,ZIPCODE,"2,013,154","31,059,660","2,013,146",100.00%,6.48%
63a0c586f6320e88cb02eb07,Diamond Heights,NEIGHBORHOOD,63a0c58ef6320e88cb02eb5a,94114,ZIPCODE,"512,936","3,584,563","5,827",1.14%,0.16%
63a0c586f6320e88cb02eb07,Diamond Heights,NEIGHBORHOOD,63a0c58ef6320e88cb02eb66,94131,ZIPCODE,"512,936","5,262,746","507,109",98.86%,9.64%
63a0c586f6320e88cb02eaf6,Dogpatch,NEIGHBORHOOD,63a0c58df6320e88cb02eb54,94107,ZIPCODE,"433,482","4,600,968","432,793",100.00%,9.41%
63a0c586f6320e88cb02eaea,Dolores Heights,NEIGHBORHOOD,63a0c58cf6320e88cb02eb4e,94110,ZIPCODE,"932,146","6,211,138","391,236",41.97%,6.30%
63a0c586f6320e88cb02eaea,Dolores Heights,NEIGHBORHOOD,63a0c58ef6320e88cb02eb5a,94114,ZIPCODE,"932,146","3,584,563","524,250",56.24%,14.63%
63a0c586f6320e88cb02eaea,Dolores Heights,NEIGHBORHOOD,63a0c58ef6320e88cb02eb66,94131,ZIPCODE,"932,146","5,262,746","16,659",1.79%,0.32%
63a0c59df6320e88cb02ebba,Dolphin Bay,NEIGHBORHOOD,63a0c5aff6320e88cb02ec38,94404,ZIPCODE,"1,105,327","12,770,433","1,037,304",94.18%,8.12%
63a0c59df6320e88cb02ebba,Dolphin Bay,NEIGHBORHOOD,63a0c5b0f6320e88cb02ec3b,94403,ZIPCODE,"1,105,327","15,064,745","64,135",5.82%,0.43%
63a0c56bf6320e88cb02ea7f,Dominican - Black Canyon,NEIGHBORHOOD,63a0c57cf6320e88cb02eac5,94901,ZIPCODE,"3,838,701","34,871,510","3,809,207",100.00%,10.92%
62ff047e9612f003262eaf87,Dos Rios Triangle,NEIGHBORHOOD,6390eb9d4d6bc53360853bdc,95811,ZIPCODE,"211,259","7,136,948","211,259",100.00%,2.96%
62ff047e9612f003262eaf8f,Downtown,NEIGHBORHOOD,6390eb9d4d6bc53360853bdc,95811,ZIPCODE,"2,150,036","7,136,948","266,685",12.40%,3.74%
62ff047e9612f003262eaf8f,Downtown,NEIGHBORHOOD,6390eb9d4d6bc53360853bdd,95814,ZIPCODE,"2,150,036","3,352,413","1,883,350",87.60%,56.18%
63a0c59ef6320e88cb02ebbe,Downtown Belmont,NEIGHBORHOOD,63a0c5b0f6320e88cb02ec39,94002,ZIPCODE,"733,129","14,627,753","732,909",100.00%,5.01%
63a0c592f6320e88cb02eb6f,Downtown Burlingame,NEIGHBORHOOD,63a0c5b2f6320e88cb02ec3e,94010,ZIPCODE,"682,116","41,406,904","682,116",100.00%,1.65%
63a0c593f6320e88cb02eb79,Downtown Menlo Park,NEIGHBORHOOD,63a0c5b4f6320e88cb02ec4a,94025,ZIPCODE,"606,800","21,642,287","606,800",100.00%,2.80%
63a0c56bf6320e88cb02ea7e,Downtown Mill Valley,NEIGHBORHOOD,63a0c579f6320e88cb02eabd,94941,ZIPCODE,"167,680","100,863,785","167,680",100.00%,0.17%
63a0c5a6f6320e88cb02ec25,Downtown Millbrae,NEIGHBORHOOD,63a0c5aef6320e88cb02ec2f,94030,ZIPCODE,"666,427","8,715,053","666,385",100.00%,7.65%
63a0c5a6f6320e88cb02ec29,Downtown Redwood City,NEIGHBORHOOD,63a0c5b2f6320e88cb02ec43,94063,ZIPCODE,"1,054,576","18,427,174","1,053,751",100.00%,5.72%
63a0c586f6320e88cb02eb00,Downtown San Francisco - Union Square,NEIGHBORHOOD,63a0c58bf6320e88cb02eb4b,94104,ZIPCODE,"358,585","203,453","42,565",11.89%,20.92%
63a0c586f6320e88cb02eb00,Downtown San Francisco - Union Square,NEIGHBORHOOD,63a0c58df6320e88cb02eb55,94102,ZIPCODE,"358,585","1,722,834","150,943",42.16%,8.76%
63a0c586f6320e88cb02eb00,Downtown San Francisco - Union Square,NEIGHBORHOOD,63a0c58ef6320e88cb02eb58,94108,ZIPCODE,"358,585","671,164","158,681",44.32%,23.64%
63a0c586f6320e88cb02eb00,Downtown San Francisco - Union Square,NEIGHBORHOOD,63a0c58ef6320e88cb02eb65,94103,ZIPCODE,"358,585","3,552,741","5,861",1.64%,0.16%
63a0c5a5f6320e88cb02ec20,Downtown San Mateo,NEIGHBORHOOD,63a0c5aff6320e88cb02ec33,94401,ZIPCODE,"1,668,940","8,015,410","1,653,069",100.00%,20.62%
63a0c56bf6320e88cb02ea69,Downtown San Rafael,NEIGHBORHOOD,63a0c57cf6320e88cb02eac5,94901,ZIPCODE,"916,832","34,871,510","916,832",100.00%,2.63%
63a0c59af6320e88cb02eba4,Downtown South San Francisco,NEIGHBORHOOD,63a0c5b2f6320e88cb02ec46,94080,ZIPCODE,"1,463,670","27,477,600","1,463,670",100.00%,5.33%
63a0c586f6320e88cb02eae6,Duboce Triangle,NEIGHBORHOOD,63a0c58ef6320e88cb02eb5a,94114,ZIPCODE,"432,726","3,584,563","305,488",71.16%,8.52%
63a0c586f6320e88cb02eae6,Duboce Triangle,NEIGHBORHOOD,63a0c58ef6320e88cb02eb64,94117,ZIPCODE,"432,726","3,353,590","123,826",28.84%,3.69%
63a0c5a6f6320e88cb02ec2d,Eagle Hill,NEIGHBORHOOD,63a0c5aef6320e88cb02ec30,94062,ZIPCODE,"793,092","170,374,960","793,060",100.00%,0.47%
63a0c59ff6320e88cb02ebd5,East Belmont,NEIGHBORHOOD,63a0c5b0f6320e88cb02ec39,94002,ZIPCODE,"716,648","14,627,753","672,924",95.39%,4.60%
63a0c59ff6320e88cb02ebd5,East Belmont,NEIGHBORHOOD,63a0c5b2f6320e88cb02ec45,94070,ZIPCODE,"716,648","15,851,010","15,341",2.17%,0.10%
63a0c59ff6320e88cb02ebd5,East Belmont,NEIGHBORHOOD,63a0c5b4f6320e88cb02ec4d,94065,ZIPCODE,"716,648","7,981,111","17,170",2.43%,0.22%
62ff047e9612f003262eaf63,East Del Paso Heights,NEIGHBORHOOD,6390eb9d4d6bc53360853bf2,95838,ZIPCODE,"2,230,655","23,915,436","2,226,460",100.00%,9.31%
63a0c59ff6320e88cb02ebd2,East Edgemar - Pacific Manor,NEIGHBORHOOD,63a0c5b4f6320e88cb02ec4c,94044,ZIPCODE,"902,739","39,369,469","902,739",100.00%,2.29%
63a0c59ff6320e88cb02ebcb,East Fairway Park - Vallemar - Rockaway,NEIGHBORHOOD,63a0c5b4f6320e88cb02ec4c,94044,ZIPCODE,"5,737,562","39,369,469","5,736,984",100.00%,14.57%
63a0c5a5f6320e88cb02ec16,East Palo Alto,NEIGHBORHOOD,63a0c5b2f6320e88cb02ec48,94303,ZIPCODE,"5,724,940","22,428,127","5,711,637",100.00%,25.47%
62ff047e9612f003262eaf8d,East Sacramento,NEIGHBORHOOD,6390eb9d4d6bc53360853bdf,95816,ZIPCODE,"8,709,846","7,246,552","2,915,909",33.49%,40.24%
62ff047e9612f003262eaf8d,East Sacramento,NEIGHBORHOOD,6390eb9d4d6bc53360853be0,95817,ZIPCODE,"8,709,846","5,717,629","237,355",2.73%,4.15%
62ff047e9612f003262eaf8d,East Sacramento,NEIGHBORHOOD,6390eb9d4d6bc53360853be2,95819,ZIPCODE,"8,709,846","10,087,111","5,554,516",63.79%,55.07%
63a0c59ff6320e88cb02ebce,East Sharp Park,NEIGHBORHOOD,63a0c5b4f6320e88cb02ec4c,94044,ZIPCODE,"2,817,539","39,369,469","2,817,154",100.00%,7.16%
63a0c59af6320e88cb02ebaa,East of 101,NEIGHBORHOOD,63a0c5b2f6320e88cb02ec46,94080,ZIPCODE,"3,379,672","27,477,600","3,377,752",100.00%,12.29%
63a0c592f6320e88cb02eb70,Easton Addition,NEIGHBORHOOD,63a0c5b2f6320e88cb02ec3e,94010,ZIPCODE,"1,539,363","41,406,904","1,539,363",100.00%,3.72%
63a0c59ff6320e88cb02ebd6,Edgewater Isle,NEIGHBORHOOD,63a0c5aff6320e88cb02ec38,94404,ZIPCODE,"307,196","12,770,433","268,102",87.27%,2.10%
63a0c59ff6320e88cb02ebd6,Edgewater Isle,NEIGHBORHOOD,63a0c5b0f6320e88cb02ec3b,94403,ZIPCODE,"307,196","15,064,745","39,094",12.73%,0.26%
63a0c5a2f6320e88cb02ec00,Edgewood Park,NEIGHBORHOOD,63a0c5aef6320e88cb02ec30,94062,ZIPCODE,"749,333","170,374,960","732,367",97.74%,0.43%
63a0c5a2f6320e88cb02ec00,Edgewood Park,NEIGHBORHOOD,63a0c5b2f6320e88cb02ec45,94070,ZIPCODE,"749,333","15,851,010","16,966",2.26%,0.11%
63a0c573f6320e88cb02eab1,El Campo,NEIGHBORHOOD,63a0c57cf6320e88cb02eac8,94920,ZIPCODE,"1,739,547","17,845,193","1,689,834",100.00%,9.47%
63a0c5a2f6320e88cb02ec09,El Cerrito,NEIGHBORHOOD,63a0c5aff6320e88cb02ec33,94401,ZIPCODE,"141,790","8,015,410","25,123",17.72%,0.31%
63a0c5a2f6320e88cb02ec09,El Cerrito,NEIGHBORHOOD,63a0c5aff6320e88cb02ec34,94402,ZIPCODE,"141,790","13,117,444","114,410",80.69%,0.87%
63a0c5a2f6320e88cb02ec09,El Cerrito,NEIGHBORHOOD,63a0c5b2f6320e88cb02ec3e,94010,ZIPCODE,"141,790","41,406,904","2,256",1.59%,0.01%
63a0c5a1f6320e88cb02ebf1,El Sereno,NEIGHBORHOOD,63a0c5b2f6320e88cb02ec45,94070,ZIPCODE,"1,804,104","15,851,010","1,790,599",100.00%,11.30%
62ff047f9612f003262eafc8,Elder Creek,NEIGHBORHOOD,6390eb9d4d6bc53360853be6,95824,ZIPCODE,"593,119","10,416,148","547,987",92.39%,5.26%
62ff047f9612f003262eafc8,Elder Creek,NEIGHBORHOOD,6390eb9d4d6bc53360853bfc,95828,ZIPCODE,"593,119","31,059,660","45,125",7.61%,0.15%
62ff047e9612f003262eaf9d,Elmhurst,NEIGHBORHOOD,6390eb9d4d6bc53360853bdf,95816,ZIPCODE,"913,162","7,246,552","94,221",10.32%,1.30%
62ff047e9612f003262eaf9d,Elmhurst,NEIGHBORHOOD,6390eb9d4d6bc53360853be0,95817,ZIPCODE,"913,162","5,717,629","391,556",42.88%,6.85%
62ff047e9612f003262eaf9d,Elmhurst,NEIGHBORHOOD,6390eb9d4d6bc53360853be2,95819,ZIPCODE,"913,162","10,087,111","427,386",46.80%,4.24%
63a0c5a0f6320e88cb02ebeb,Emerald Hills,NEIGHBORHOOD,63a0c5aef6320e88cb02ec30,94062,ZIPCODE,"1,265,136","170,374,960","1,202,744",95.07%,0.71%
63a0c5a0f6320e88cb02ebeb,Emerald Hills,NEIGHBORHOOD,63a0c5aff6320e88cb02ec32,94061,ZIPCODE,"1,265,136","10,054,603","62,393",4.93%,0.62%
63a0c5a1f6320e88cb02ebf2,Emerald Lake,NEIGHBORHOOD,63a0c5aef6320e88cb02ec30,94062,ZIPCODE,"1,933,679","170,374,960","1,933,679",100.00%,1.13%
63a0c56bf6320e88cb02ea6e,Enchanted Knolls,NEIGHBORHOOD,63a0c579f6320e88cb02eabd,94941,ZIPCODE,"562,400","100,863,785","562,400",100.00%,0.56%
62ff047e9612f003262eaf80,Erikson Industrial Park,NEIGHBORHOOD,6390eb9d4d6bc53360853bde,95815,ZIPCODE,"1,095,026","19,243,879","1,095,026",100.00%,5.69%
63a0c587f6320e88cb02eb3e,Eureka Valley,NEIGHBORHOOD,63a0c58ef6320e88cb02eb5a,94114,ZIPCODE,"759,797","3,584,563","750,005",98.71%,20.92%
63a0c587f6320e88cb02eb3e,Eureka Valley,NEIGHBORHOOD,63a0c58ef6320e88cb02eb66,94131,ZIPCODE,"759,797","5,262,746","9,792",1.29%,0.19%
63a0c586f6320e88cb02eb17,Excelsior,NEIGHBORHOOD,63a0c58ef6320e88cb02eb59,94112,ZIPCODE,"1,677,497","8,657,906","1,651,929",98.48%,19.08%
63a0c586f6320e88cb02eb17,Excelsior,NEIGHBORHOOD,63a0c58ef6320e88cb02eb61,94134,ZIPCODE,"1,677,497","6,737,539","25,568",1.52%,0.38%
63a0c573f6320e88cb02eaa8,Fairfax,NEIGHBORHOOD,63a0c57cf6320e88cb02eacb,94930,ZIPCODE,"5,949,828","38,126,070","5,890,714",100.00%,15.45%
62ff047e9612f003262eafa1,Fairgrounds,NEIGHBORHOOD,6390eb9d4d6bc53360853be0,95817,ZIPCODE,"614,355","5,717,629","453,962",73.89%,7.94%
62ff047e9612f003262eafa1,Fairgrounds,NEIGHBORHOOD,6390eb9d4d6bc53360853bf7,95820,ZIPCODE,"614,355","13,897,118","160,393",26.11%,1.15%
63a0c56bf6320e88cb02ea74,Fairhills,NEIGHBORHOOD,63a0c57cf6320e88cb02eac5,94901,ZIPCODE,"1,037,378","34,871,510","1,023,717",98.68%,2.94%
63a0c56bf6320e88cb02ea74,Fairhills,NEIGHBORHOOD,63a0c57cf6320e88cb02eac6,94903,ZIPCODE,"1,037,378","51,679,364","13,660",1.32%,0.03%
63a0c59af6320e88cb02eb9c,Fairmont,NEIGHBORHOOD,63a0c5b4f6320e88cb02ec4b,94015,ZIPCODE,"931,125","14,605,720","60,075",6.45%,0.41%
63a0c59af6320e88cb02eb9c,Fairmont,NEIGHBORHOOD,63a0c5b4f6320e88cb02ec4c,94044,ZIPCODE,"931,125","39,369,469","871,051",93.55%,2.21%
63a0c59ef6320e88cb02ebc3,Fairmont West,NEIGHBORHOOD,63a0c5b4f6320e88cb02ec4c,94044,ZIPCODE,"410,013","39,369,469","409,829",100.00%,1.04%
63a0c594f6320e88cb02eb89,Farm Hill,NEIGHBORHOOD,63a0c5aef6320e88cb02ec30,94062,ZIPCODE,"2,883,146","170,374,960","832,854",28.89%,0.49%
63a0c594f6320e88cb02eb89,Farm Hill,NEIGHBORHOOD,63a0c5aff6320e88cb02ec32,94061,ZIPCODE,"2,883,146","10,054,603","2,050,292",71.11%,20.39%
63a0c59ff6320e88cb02ebc9,Fiesta Gardens,NEIGHBORHOOD,63a0c5b0f6320e88cb02ec3b,94403,ZIPCODE,"1,986,307","15,064,745","1,986,307",100.00%,13.19%
63a0c588f6320e88cb02eb46,Financial District,NEIGHBORHOOD,63a0c58bf6320e88cb02eb4b,94104,ZIPCODE,"408,248","203,453","160,888",39.45%,79.08%
63a0c588f6320e88cb02eb46,Financial District,NEIGHBORHOOD,63a0c58cf6320e88cb02eb51,94111,ZIPCODE,"408,248","856,125","195,988",48.06%,22.89%
63a0c588f6320e88cb02eb46,Financial District,NEIGHBORHOOD,63a0c58ef6320e88cb02eb63,94105,ZIPCODE,"408,248","1,218,916","50,926",12.49%,4.18%
63a0c586f6320e88cb02eb13,Fishermans Wharf,NEIGHBORHOOD,63a0c58ef6320e88cb02eb57,94109,ZIPCODE,"692,762","2,873,278","49,104",9.48%,1.71%
63a0c586f6320e88cb02eb13,Fishermans Wharf,NEIGHBORHOOD,63a0c58ef6320e88cb02eb60,94133,ZIPCODE,"692,762","1,693,139","352,454",68.05%,20.82%
63a0c586f6320e88cb02eb13,Fishermans Wharf,NEIGHBORHOOD,63a0c58ef6320e88cb02eb63,94105,ZIPCODE,"692,762","1,218,916","116,349",22.47%,9.55%
63a0c593f6320e88cb02eb80,Flood Park Triangle,NEIGHBORHOOD,63a0c5b2f6320e88cb02ec43,94063,ZIPCODE,"1,210,344","18,427,174","16,016",1.32%,0.09%
63a0c593f6320e88cb02eb80,Flood Park Triangle,NEIGHBORHOOD,63a0c5b4f6320e88cb02ec4a,94025,ZIPCODE,"1,210,344","21,642,287","1,192,895",98.68%,5.51%
62ff047e9612f003262eafb3,Florin Fruitridge Industrial Park,NEIGHBORHOOD,6390eb9d4d6bc53360853be8,95826,ZIPCODE,"3,071,394","28,419,328","430,885",14.03%,1.52%
62ff047e9612f003262eafb3,Florin Fruitridge Industrial Park,NEIGHBORHOOD,6390eb9d4d6bc53360853bfc,95828,ZIPCODE,"3,071,394","31,059,660","2,390,303",77.82%,7.70%
62ff047e9612f003262eafb3,Florin Fruitridge Industrial Park,NEIGHBORHOOD,6390eb9d4d6bc53360853bfd,95829,ZIPCODE,"3,071,394","52,678,450","250,206",8.15%,0.47%
63a0c5a5f6320e88cb02ec24,Foothill Terrace,NEIGHBORHOOD,63a0c5aff6320e88cb02ec34,94402,ZIPCODE,"347,327","13,117,444","343,187",100.00%,2.62%
63a0c587f6320e88cb02eb3c,Forest Hill,NEIGHBORHOOD,63a0c58ef6320e88cb02eb5c,94116,ZIPCODE,"517,073","6,661,124","515,265",100.00%,7.74%
63a0c586f6320e88cb02eaf8,Forest Knolls,NEIGHBORHOOD,63a0c58cf6320e88cb02eb4f,94122,ZIPCODE,"447,252","8,507,914","53,486",12.00%,0.63%
63a0c586f6320e88cb02eaf8,Forest Knolls,NEIGHBORHOOD,63a0c58ef6320e88cb02eb66,94131,ZIPCODE,"447,252","5,262,746","392,181",88.00%,7.45%
63a0c592f6320e88cb02eb75,Foster City Town Center,NEIGHBORHOOD,63a0c5aff6320e88cb02ec38,94404,ZIPCODE,"525,694","12,770,433","525,694",100.00%,4.12%
63a0c56bf6320e88cb02ea81,Francisco Boulevard West,NEIGHBORHOOD,63a0c57cf6320e88cb02eac5,94901,ZIPCODE,"595,671","34,871,510","595,671",100.00%,1.71%
62ff047f9612f003262eafba,Freeport Manor,NEIGHBORHOOD,6390eb9d4d6bc53360853be4,95822,ZIPCODE,"718,556","22,561,651","718,556",100.00%,3.18%
63a0c594f6320e88cb02eb8a,Friendly Acres,NEIGHBORHOOD,63a0c5b2f6320e88cb02ec43,94063,ZIPCODE,"2,266,121","18,427,174","2,216,841",97.83%,12.03%
63a0c594f6320e88cb02eb8a,Friendly Acres,NEIGHBORHOOD,63a0c5b4f6320e88cb02ec4a,94025,ZIPCODE,"2,266,121","21,642,287","49,280",2.17%,0.23%
62ff047e9612f003262eafb2,Fruitridge Manor,NEIGHBORHOOD,6390eb9d4d6bc53360853be6,95824,ZIPCODE,"1,837,743","10,416,148","1,461,821",79.54%,14.03%
62ff047e9612f003262eafb2,Fruitridge Manor,NEIGHBORHOOD,6390eb9d4d6bc53360853bf7,95820,ZIPCODE,"1,837,743","13,897,118","375,923",20.46%,2.71%
62ff047e9612f003262eaf6f,Gardenland,NEIGHBORHOOD,6390eb9d4d6bc53360853bed,95833,ZIPCODE,"1,577,149","22,622,831","1,359,052",86.17%,6.01%
62ff047e9612f003262eaf6f,Gardenland,NEIGHBORHOOD,6390eb9d4d6bc53360853bee,95834,ZIPCODE,"1,577,149","26,870,314","218,097",13.83%,0.81%
63a0c59ff6320e88cb02ebdd,Gateway,NEIGHBORHOOD,63a0c5b2f6320e88cb02ec46,94080,ZIPCODE,"769,175","27,477,600","769,175",100.00%,2.80%
62ff047e9612f003262eaf7d,Gateway Center,NEIGHBORHOOD,6390eb9d4d6bc53360853bed,95833,ZIPCODE,"543,914","22,622,831","543,914",100.00%,2.40%
62ff047e9612f003262eaf68,Gateway West,NEIGHBORHOOD,6390eb9d4d6bc53360853bed,95833,ZIPCODE,"3,109,528","22,622,831","583,872",18.78%,2.58%
62ff047e9612f003262eaf68,Gateway West,NEIGHBORHOOD,6390eb9d4d6bc53360853bee,95834,ZIPCODE,"3,109,528","26,870,314","2,525,656",81.22%,9.40%
63a0c56bf6320e88cb02ea7c,Gerstle Park,NEIGHBORHOOD,63a0c578f6320e88cb02eaba,94957,ZIPCODE,"1,357,914","3,704,767","27,155",2.00%,0.73%
63a0c56bf6320e88cb02ea7c,Gerstle Park,NEIGHBORHOOD,63a0c57cf6320e88cb02eac5,94901,ZIPCODE,"1,357,914","34,871,510","1,260,445",92.82%,3.61%
63a0c56bf6320e88cb02ea7c,Gerstle Park,NEIGHBORHOOD,63a0c57cf6320e88cb02eac7,94904,ZIPCODE,"1,357,914","13,068,955","70,314",5.18%,0.54%
62ff047f9612f003262eafbc,Glen Elder,NEIGHBORHOOD,6390eb9d4d6bc53360853be6,95824,ZIPCODE,"1,093,205","10,416,148","350,241",32.04%,3.36%
62ff047f9612f003262eafbc,Glen Elder,NEIGHBORHOOD,6390eb9d4d6bc53360853bfc,95828,ZIPCODE,"1,093,205","31,059,660","742,963",67.96%,2.39%
63a0c587f6320e88cb02eb31,Glen Park,NEIGHBORHOOD,63a0c58cf6320e88cb02eb4e,94110,ZIPCODE,"1,549,007","6,211,138","27,196",1.77%,0.44%
63a0c587f6320e88cb02eb31,Glen Park,NEIGHBORHOOD,63a0c58ef6320e88cb02eb66,94131,ZIPCODE,"1,549,007","5,262,746","1,505,786",98.23%,28.61%
63a0c56bf6320e88cb02ea78,Glenwood,NEIGHBORHOOD,63a0c57cf6320e88cb02eac5,94901,ZIPCODE,"2,928,510","34,871,510","2,928,510",100.00%,8.40%
62ff047e9612f003262eaf60,Glenwood Meadows,NEIGHBORHOOD,6390eb9d4d6bc53360853bf2,95838,ZIPCODE,"1,392,406","23,915,436","1,392,406",100.00%,5.82%
63a0c586f6320e88cb02eaef,Golden Gate Heights,NEIGHBORHOOD,63a0c58cf6320e88cb02eb4f,94122,ZIPCODE,"1,674,125","8,507,914","796,394",47.57%,9.36%
63a0c586f6320e88cb02eaef,Golden Gate Heights,NEIGHBORHOOD,63a0c58ef6320e88cb02eb5c,94116,ZIPCODE,"1,674,125","6,661,124","877,731",52.43%,13.18%
63a0c59ff6320e88cb02ebda,Golden Gate National Cemetery,NEIGHBORHOOD,63a0c5b2f6320e88cb02ec44,94066,ZIPCODE,"715,200","15,704,860","698,155",97.62%,4.45%
